sentences,split,not_high_yielding,high_yielding
"[10,12-dioxo-2-(4-phenylmethoxyphenyl)-11-oxa-14-azatetracyclo[6.5.1.04,14.09,13]tetradeca-1(13),2,4,6,8-pentaen-5-yl]methyl acetate and n-methylmethanamine react together to produce 8-(acetyloxymethyl)-3-(dimethylcarbamoyl)-5-(4-phenylmethoxyphenyl)-11-azatricyclo[5.3.1.04,11]undeca-1,3,5,7,9-pentaene-2-carboxylic acid.",train,1,0
"2-bromo-n-tert-butyl-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide and tert-butyl-[2-(1-methyl-3-tributylstannylindazol-5-yl)propan-2-yloxy]silane react together in the presence of n,n-dimethylformamide, iodocopper, palladium;triphenylphosphanium to produce n-tert-butyl-2-[5-(2-tert-butylsilyloxypropan-2-yl)-1-methylindazol-3-yl]-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide.",train,0,1
"2-chloro-2-methylpropane and 2-carbazol-9-ylethanol react together in the presence of oxidane, aluminum(3+), chloride to produce 2-(3,6-ditert-butylcarbazol-9-yl)ethanol.",train,0,1
"1-bromo-4-(bromomethyl)benzene and 4-methoxy-4-methylpiperidine react together in the presence of oxolane, n,n-diethylethanamine to produce 1-[(4-bromophenyl)methyl]-4-methoxy-4-methylpiperidine.",train,0,1
"Benzyl 2-[[2-[[2-[[2-[2-(dioctadecylamino)-2-oxoethoxy]acetyl]amino]acetyl]amino]acetyl]amino]acetate reacts in the presence of ethanol, molecular hydrogen, palladium to produce 2-[[2-[[2-[[2-[2-(dioctadecylamino)-2-oxoethoxy]acetyl]amino]acetyl]amino]acetyl]amino]acetic acid.",train,0,1
"Ethyl 2-oxo-2-[[2-oxo-2-[4-(trifluoromethoxy)phenyl]ethyl]amino]acetate reacts in the presence of phosphoryl trichloride to produce ethyl 5-[4-(trifluoromethoxy)phenyl]-1,3-oxazole-2-carboxylate.",train,0,1
"Tert-butyl 3-hydroxy-3-naphthalen-2-yl-8-azabicyclo[3.2.1]octane-8-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 3-naphthalen-2-yl-8-azabicyclo[3.2.1]oct-2-ene.",train,0,1
"[4-amino-5-(4-aminophenyl)pyrrolo[2,1-f][1,2,4]triazin-7-yl]methanol and phenyl n-[6-(trifluoromethyl)pyridin-2-yl]carbamate react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide to produce 1-[4-[4-amino-7-(hydroxymethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]phenyl]-3-[6-(trifluoromethyl)pyridin-2-yl]urea.",train,1,0
"Tert-butyl n-[4-[4-[(4-bromophenyl)carbamoyl]-2-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]phenyl]sulfanylphenyl]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-(4-aminophenyl)sulfanyl-n-(4-bromophenyl)-3-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]benzamide.",train,1,0
"3-ethoxy-3-oxopropanoate and 4-methoxybenzoic acid react together in the presence of oxolane, ethyl acetate, chlorane, oxidane, di(imidazol-1-yl)methanone, magnesium(1+) to produce ethyl 3-(4-methoxyphenyl)-3-oxopropanoate.",train,0,1
"2-bromo-2-methylpropanoyl bromide and 1-hydroxypyrrolidine-2,5-dione react together in the presence of n,n-diethylethanamine, dichloromethane to produce pyrrolidin-1-yl 2-bromo-2-methylpropanoate.",train,1,0
"Ethyl 5-ethyl-6-oxo-7h-furo[2,3-f]indole-7-carboxylate reacts in the presence of molecular hydrogen, palladium to produce ethyl 5-ethyl-6-oxo-3,7-dihydro-2h-furo[2,3-f]indole-7-carboxylate.",train,1,0
"(2s)-2-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-3-phenylpropanoic acid and ethyl (3s)-3-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-2-oxo-4-phenylbutanoate react together in the presence of methanol, chloroform, phenylmethanol, sodium, phenylmethoxymethylbenzene to produce benzyl (3s)-3-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-2-oxo-4-phenylbutanoate.",train,1,0
"(1,4-dimethoxynaphthalen-2-yl)methanol and (methyldisulfanyl)methane react together in the presence of oxolane, chlorane, oxidane, lithium;butane to produce (1,4-dimethoxy-3-methylsulfanylnaphthalen-2-yl)methanol.",train,0,1
"Methyl 2-oxo-2-[4-[2-(1,2,3,4-tetrahydronaphthalen-2-yloxy)ethoxy]phenyl]acetate reacts in the presence of oxolane, methanol, oxidane, sodium(1+), hydroxide to produce 2-oxo-2-[4-[2-(1,2,3,4-tetrahydronaphthalen-2-yloxy)ethoxy]phenyl]acetic acid.",train,0,1
"Methyl 2,4-dihydroxy-3-propylbenzoate and 6-bromo-1-(3,4-dimethoxy-2,5,6-trimethylphenyl)hexan-1-one react together in the presence of propan-2-one, n,n-dimethylformamide, carbonate, potassium(1+) to produce methyl 4-[6-(3,4-dimethoxy-2,5,6-trimethylphenyl)-6-oxohexoxy]-2-hydroxy-3-propylbenzoate.",train,0,1
"N',n'-dimethylpropane-1,3-diamine and 4-[4-[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]-2-methoxycarbonylphenyl]benzoic acid react together in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 5-[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]-2-[4-[3-(dimethylamino)propylcarbamoyl]phenyl]benzoic acid.",train,0,1
"Acetyl chloride and 2-(4-tert-butylphenyl)-5-methyl-1h-pyrazol-3-one react together in the presence of oxolane, n,n-diethylethanamine, oxidane to produce [2-(4-tert-butylphenyl)-5-methylpyrazol-3-yl] acetate.",train,0,1
"(7r,8s,9s,11s,13s,14s)-11-fluoro-3-hydroxy-13-methyl-7-[5-(methylamino)pentyl]-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-one reacts in the presence of methanol, boranuide, sodium(1+) to produce (7r,8s,9s,11s,13s,14s,17s)-11-fluoro-13-methyl-7-[5-(methylamino)pentyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol.",train,1,0
"Methyl 3-[1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-3-phenylpyrazol-4-yl]propanoate reacts in the presence of ethoxyethane, chlorane, oxidane, aluminum(3+), hydride, lithium(1+) to produce 3-[1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-3-phenylpyrazol-4-yl]propan-1-ol.",train,0,1
"2-phenyl-2-(2-trimethylsilylethoxymethyl)pent-4-enenitrile and ethyl acetate react together in the presence of bis(2-methylpropyl)alumanylium, ethoxyethane, toluene, chlorane, hydride to produce 2-phenyl-2-(2-trimethylsilylethoxymethyl)pent-4-enal.",train,1,0
"2-[2-[(2-methylpropan-2-yl)oxycarbonyl-(2,2,2-trifluoroethyl)amino]pyridin-4-yl]-1,3-oxazole-4-carboxylic acid and (4s)-1-(4-amino-1-methylpyrazol-3-yl)-4-(dimethylamino)pyrrolidin-2-one react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, oxidane to produce tert-butyl n-[4-[4-[[3-[(4s)-4-(dimethylamino)-2-oxopyrrolidin-1-yl]-1-methylpyrazol-4-yl]carbamoyl]-1,3-oxazol-2-yl]pyridin-2-yl]-n-(2,2,2-trifluoroethyl)carbamate.",train,1,0
"1-[(2-methylpropan-2-yl)oxycarbonyl]cyclopentane-1-carboxylic acid and [benzotriazol-1-yloxy(dimethylamino)methylidene]-dimethylazanium react together in the presence of methylsulfinylmethane, tetrafluoroborate, azane to produce tert-butyl 1-carbamoylcyclopentane-1-carboxylate.",train,0,1
"Tert-butyl n-[(1r,2s)-2-[[6-amino-5-(2-phenylpropan-2-ylcarbamoyl)pyridin-2-yl]amino]cyclohexyl]carbamate and 1-chloropyrrolidine-2,5-dione react together in the presence of ethyl acetate, n,n-dimethylformamide, oxidane to produce tert-butyl n-[(1r,2s)-2-[[6-amino-3-chloro-5-(2-phenylpropan-2-ylcarbamoyl)pyridin-2-yl]amino]cyclohexyl]carbamate.",train,0,1
"6-bromo-5-methyl-3,4-dihydro-2h-pyrido[4,3-b]indol-1-one and phenylboronic acid react together in the presence of 1,2-dimethoxyethane, carbonate, sodium(1+), palladium;triphenylphosphanium to produce 5-methyl-6-phenyl-3,4-dihydro-2h-pyrido[4,3-b]indol-1-one.",train,0,1
"4-[4-fluoro-2-(oxan-4-yloxy)anilino]-5-methylthieno[2,3-d]pyrimidine-6-carboxamide reacts in the presence of dichloromethane, (2,2,2-trifluoroacetyl) 2,2,2-trifluoroacetate, pyridine to produce 4-[4-fluoro-2-(oxan-4-yloxy)anilino]-5-methylthieno[2,3-d]pyrimidine-6-carbonitrile.",train,1,0
"3-methylphenol and 1,1,1-trifluoro-2-iodoethane react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 1-methyl-3-(2,2,2-trifluoroethoxy)benzene.",train,0,1
"2-chlorobenzoyl chloride and 2-[4-(trifluoromethoxy)anilino]-1,3-thiazole-4-carboxylic acid react together in the presence of oxolane, carbonate, potassium(1+) to produce 2-[n-(2-chlorobenzoyl)-4-(trifluoromethoxy)anilino]-1,3-thiazole-4-carboxylic acid.",train,0,1
"Methyl 2-[5-bromo-6-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonylindol-1-yl]acetate reacts in the presence of methane, n,n-diethylethanamine, palladium to produce methyl 2-[6-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonylindol-1-yl]acetate.",train,0,1
"4-bromo-3-fluoro-n-methylbenzenesulfonamide and (5-cyano-1-methylpyrrol-2-yl)boronic acid react together in the presence of tritert-butylphosphane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, fluoride, potassium(1+), palladium to produce 4-(5-cyano-1-methylpyrrol-2-yl)-3-fluoro-n-methylbenzenesulfonamide.",train,1,0
"1,3-dihydroinden-2-one and 1,3-dihydroindol-2-one react together in the presence of piperidine, n,n-dimethylformamide, oxidane to produce 3-(2,3-dihydroinden-1-ylidene)-1h-indol-2-one.",train,1,0
"4-methylbenzenesulfonyl chloride and 1-[(2r,3r,4s,5r)-3-hydroxy-5-(hydroxymethyl)-4-phenylmethoxy-5-(phenylmethoxymethyl)oxolan-2-yl]pyrimidine-2,4-dione react together in the presence of n,n-dimethylpyridin-4-amine, dichloromethane to produce [(2s,3s,4r,5r)-5-(2,4-dioxopyrimidin-1-yl)-4-(4-methylphenyl)sulfonyloxy-3-phenylmethoxy-2-(phenylmethoxymethyl)oxolan-2-yl]methyl 4-methylbenzenesulfonate.",train,0,1
"3-(2,6-dichlorophenyl)-5-methyl-1,2-oxazole-4-carboxylic acid and 3-[4-[2-(2,2,2-trifluoroethoxy)phenyl]piperazin-1-yl]propan-1-amine react together to produce 3-(2,6-dichlorophenyl)-5-methyl-n-[3-[4-[2-(2,2,2-trifluoroethoxy)phenyl]piperazin-1-yl]propyl]-1,2-oxazole-4-carboxamide.",train,0,1
"(3-nitrophenyl)methanamine and (2,2,2-trifluoroacetyl) 2,2,2-trifluoroacetate react together in the presence of methanol, palladium to produce n-[(3-aminophenyl)methyl]-2,2,2-trifluoroacetamide.",train,0,1
"1-(chloromethyl)-3-methylsulfanylbenzene and cyanide react together in the presence of 1,4,7,10,13,16-hexaoxacyclooctadecane, acetonitrile, dichloromethane, potassium(1+) to produce 2-(3-methylsulfanylphenyl)acetonitrile.",train,0,1
"2-(2-chloro-6-morpholin-4-yl-7h-purin-8-yl)propan-2-ol and methyl 2-bromopropanoate react together in the presence of ethyl acetate, n,n-dimethylformamide, oxidane, carbonate, cesium(1+) to produce methyl 2-[2-chloro-8-(2-hydroxypropan-2-yl)-6-morpholin-4-ylpurin-9-yl]propanoate.",train,1,0
"Methanesulfonyl chloride and [1-[4-(trifluoromethyl)phenyl]cyclopentyl]methanol react together in the presence of n,n-diethylethanamine, dichloromethane to produce [1-[4-(trifluoromethyl)phenyl]cyclopentyl]methyl methanesulfonate.",train,0,1
"Tert-butyl-chloro-dimethylsilane and 6-hydroxy-1h-indole-2-carboxylic acid react together in the presence of oxolane, 1h-imidazole to produce 6-[tert-butyl(dimethyl)silyl]oxy-1h-indole-2-carboxylic acid.",train,0,1
"Prop-2-enoic acid and 4-methoxyaniline react together in the presence of acetic acid, 2-methylpropan-2-amine, ethyl acetate, oxidane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, nitrite, sulfuric acid, sodium(1+), hydroxide, palladium, 2-diphenylphosphanylethyl(diphenyl)phosphane to produce 3-(4-methoxyphenyl)prop-2-enoic acid.",train,1,0
"Acetyl chloride and [1-[1-[2-(4-fluorophenyl)ethyl]piperidin-4-yl]-2,3-dihydroindol-6-yl]methanamine react together in the presence of acetonitrile, n,n-diethylethanamine, oxidane, sodium(1+), hydroxide to produce n-[[1-[1-[2-(4-fluorophenyl)ethyl]piperidin-4-yl]-2,3-dihydroindol-6-yl]methyl]acetamide.",train,1,0
"(5-bromo-7-fluoronaphthalen-2-yl)methanol reacts in the presence of dichloromethane, chloro-oxido-dioxochromium, pyridin-1-ium to produce 5-bromo-7-fluoronaphthalene-2-carbaldehyde.",train,0,1
"N-[(4-fluorophenyl)methyl]-2-methoxy-6-methyl-4-morpholin-4-ylbenzamide reacts in the presence of tribromoborane, dichloromethane, oxidane to produce n-[(4-fluorophenyl)methyl]-2-hydroxy-6-methyl-4-morpholin-4-ylbenzamide.",train,1,0
3-nitrobenzenesulfonamide reacts in the presence of palladium to produce 3-aminobenzenesulfonamide.,train,0,1
"1-[4-(2-chloroanilino)-8-(3-methylsulfanylpropoxy)quinolin-3-yl]butan-1-one and oxidane react together in the presence of dichloromethane, sodium(1+), hypochlorite to produce 3-butyl-n-(2-chlorophenyl)-8-(3-methylsulfinylpropoxy)quinolin-4-amine.",train,1,0
"Tert-butyl n-[(2s,4s,5s)-5-amino-4-hydroxy-1,6-diphenylhexan-2-yl]carbamate and 1,3-thiazole react together in the presence of n,n-dimethylformamide to produce tert-butyl n-[(2s,4s,5s)-4-hydroxy-1,6-diphenyl-5-(1,3-thiazol-5-ylmethoxycarbonylamino)hexan-2-yl]carbamate.",train,0,1
"3-(3-chloro-4-methoxyphenyl)-1,2-oxazole-4-carboxylic acid and 3-pyridin-3-ylpyrrolidin-3-ol react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [benzotriazol-1-yloxy(dimethylamino)methylidene]-dimethylazanium, n,n-dimethylformamide, chlorane, tetrafluoroborate to produce [3-(3-chloro-4-methoxyphenyl)-1,2-oxazol-4-yl]-(3-hydroxy-3-pyridin-3-ylpyrrolidin-1-yl)methanone.",train,1,0
"4-oxo-3-prop-2-ynylimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxylic acid and o-benzylhydroxylamine react together in the presence of oxolane, n,n-diethylethanamine, n,n-dimethylformamide to produce 4-oxo-n-phenylmethoxy-3-prop-2-ynylimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide.",train,0,1
"Diethyl 2-(2-propoxypropyl)propanedioate reacts in the presence of oxidane, sulfuric acid, potassium(1+), hydroxide, benzene to produce 4-propoxypentanoic acid.",train,1,0
"(6-methoxypyridin-3-yl)boronic acid and n-(6-bromo-5-chloropyridin-2-yl)-1-(2,2-difluoro-1,3-benzodioxol-5-yl)cyclopropane-1-carboxamide react together in the presence of 1,2-dimethoxyethane, carbonate, potassium(1+) to produce n-[5-chloro-6-(6-methoxypyridin-3-yl)pyridin-2-yl]-1-(2,2-difluoro-1,3-benzodioxol-5-yl)cyclopropane-1-carboxamide.",train,1,0
"2-[5-bromo-3-nitro-6-oxo-4-[[(1r,2r,3r,5s)-2,6,6-trimethyl-3-bicyclo[3.1.1]heptanyl]amino]pyridazin-1-yl]-n-(pyridin-4-ylmethyl)acetamide reacts in the presence of ethyl acetate, dichlorotin, oxidane, sodium(1+), hydroxide to produce 2-[3-amino-5-bromo-6-oxo-4-[[(1r,2r,3r,5s)-2,6,6-trimethyl-3-bicyclo[3.1.1]heptanyl]amino]pyridazin-1-yl]-n-(pyridin-4-ylmethyl)acetamide.",train,1,0
"2-nitro-n-prop-2-enoxybenzenesulfonamide and tert-butyl (3s,6s)-5-[2-[tert-butyl(dimethyl)silyl]oxyethyl]-6-[[tert-butyl(dimethyl)silyl]oxymethyl]-3-hydroxy-3,6-dihydro-2h-pyridine-1-carboxylate react together in the presence of propan-2-yl n-propan-2-yloxycarbonyliminocarbamate, toluene, 3-hydroxy-3,6-dihydro-2h-pyridine-1-carboxylate, triphenylphosphane to produce tert-butyl (3r,6s)-5-[2-[tert-butyl(dimethyl)silyl]oxyethyl]-6-[[tert-butyl(dimethyl)silyl]oxymethyl]-3-[(2-nitrophenyl)sulfonyl-prop-2-enoxyamino]-3,6-dihydro-2h-pyridine-1-carboxylate.",train,1,0
"Bromomethylbenzene and 4-bromo-2-fluorophenol react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 4-bromo-2-fluoro-1-phenylmethoxybenzene.",train,0,1
"(e)-stilbene reacts in the presence of ethyl acetate, palladium to produce 2-phenylethylbenzene.",train,0,1
"Adamantan-2-one and 2-hydroxyisoindole-1,3-dione react together in the presence of acetic acid, molecular oxygen to produce 5-hydroxyadamantan-2-one.",train,1,0
"Ethyl 1-(cyanomethyl)-5-(trifluoromethoxy)indole-2-carboxylate reacts in the presence of ethoxyethane, 2,3-dihydroxybutanedioate, aluminum(3+), hydride, potassium(1+), lithium(1+), sodium(1+) to produce 8-(trifluoromethoxy)-1,2,3,4-tetrahydropyrazino[1,2-a]indole.",train,1,0
"1-benzyl-4-[10-(oxan-2-yloxy)decyl]piperazine reacts in the presence of methane, ethanol, palladium to produce 1-[10-(oxan-2-yloxy)decyl]piperazine.",train,0,1
"Benzyl carbonochloridate and piperidine-3-carboxylic acid react together in the presence of chlorane, oxidane, sodium(1+), hydroxide to produce 1-phenylmethoxycarbonylpiperidine-3-carboxylic acid.",train,0,1
"Tert-butyl 3-methyl-3-phenylpiperazine-1-carboxylate and 6-chloro-3-methyl-1-(oxan-2-yl)pyrazolo[3,4-b]pyridine-4-carboxylic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, oxidane to produce tert-butyl 4-[6-chloro-3-methyl-1-(oxan-2-yl)pyrazolo[3,4-b]pyridine-4-carbonyl]-3-methyl-3-phenylpiperazine-1-carboxylate.",train,0,1
"4-but-2-ynoxy-6-chloropyrimidine and 3,3-dimethylpiperidine react together in the presence of acetonitrile, chlorane, carbonate, chloride, potassium(1+), azanium to produce 4-but-2-ynoxy-6-(3,3-dimethylpiperidin-1-yl)pyrimidine.",train,0,1
"4-(3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl)-n,n-dioctadecylpentanamide and bis(2,5-dioxopyrrolidin-1-yl) carbonate react together in the presence of acetonitrile, n,n-diethylethanamine, dichloromethane to produce [17-[5-(dioctadecylamino)-5-oxopentan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-3-yl] (2,5-dioxopyrrolidin-1-yl) carbonate.",train,0,1
"Tert-butyl n-(4-cyclopropyl-2-phenacylphenyl)carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 5-cyclopropyl-2-phenyl-1h-indole.",train,0,1
"Methyl 1-benzyl-2,3-dihydroindole-5-carboxylate reacts in the presence of oxolane, oxidane, lithium;hydroxide to produce 1-benzyl-2,3-dihydroindole-5-carboxylic acid.",train,0,1
"2-bromo-6-methyl-4-nitroaniline and nitrite react together in the presence of acetic acid, oxidane, sodium(1+) to produce 7-bromo-5-nitro-1h-indazole.",train,0,1
"3-chloro-5-(1,3,5-trimethylpyrazol-4-yl)oxybenzonitrile and 1-bromopyrrolidine-2,5-dione react together in the presence of 2-(2-cyanopropan-2-yldiazenyl)-2-methylpropanenitrile, tetrachloromethane to produce 3-[5-(bromomethyl)-1,3-dimethylpyrazol-4-yl]oxy-5-chlorobenzonitrile.",train,1,0
"Tert-butyl-[2-[1-(2-morpholin-4-ylethyl)cyclohexyl]ethoxy]-diphenylsilane reacts in the presence of methanol, chlorane to produce 2-[1-(2-morpholin-4-ylethyl)cyclohexyl]ethanol.",train,0,1
"Tert-butyl prop-2-enoate and diethyl 2-benzylpropanedioate react together in the presence of 2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine, acetonitrile, chlorane to produce 3-o-tert-butyl 1-o,1-o-diethyl 1-benzylpropane-1,1,3-tricarboxylate.",train,0,1
"5-bromo-1,3-thiazole and tert-butyl n-[(2s)-1-(9-bromo-4,6-dimethyl-5-oxobenzo[c][2,7]naphthyridin-8-yl)oxy-4-methylpentan-2-yl]carbamate react together in the presence of 1,4-dioxane, chloride, lithium(1+) to produce tert-butyl n-[(2s)-1-[4,6-dimethyl-5-oxo-9-(1,3-thiazol-5-yl)benzo[c][2,7]naphthyridin-8-yl]oxy-4-methylpentan-2-yl]carbamate.",train,1,0
"6-methylsulfanyl-2-prop-2-enyl-1h-pyrazolo[3,4-d]pyrimidin-3-one and 2-iodopyridine react together in the presence of 1,4-dioxane, n,n'-dimethylethane-1,2-diamine, azane, carbonate, iodocopper, potassium(1+) to produce 6-methylsulfanyl-2-prop-2-enyl-1-pyridin-2-ylpyrazolo[3,4-d]pyrimidin-3-one.",train,0,1
"2-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoic acid and 2,2,2-trifluoroethanamine react together in the presence of 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylpyridin-4-amine, chlorane, dichloromethane to produce tert-butyl n-[2-methyl-1-oxo-1-(2,2,2-trifluoroethylamino)propan-2-yl]carbamate.",train,1,0
"Molecular bromine and n-(5-acetyl-2-hydroxyphenyl)methanesulfonamide react together in the presence of 1,4-dioxane to produce n-[5-(2-bromoacetyl)-2-hydroxyphenyl]methanesulfonamide.",train,0,1
"Carbonate and [4-(bromomethyl)phenyl]-phenylmethanone react together in the presence of 1,4-dioxane, oxidane, calcium(2+) to produce [4-(hydroxymethyl)phenyl]-phenylmethanone.",train,0,1
"4-fluoro-2-methoxy-5-phenylbenzoic acid and (3-nitrophenyl)methanamine react together in the presence of n,n-dimethylformamide, chlorane, dichloromethane, oxalyl dichloride to produce 4-fluoro-2-methoxy-n-[(3-nitrophenyl)methyl]-5-phenylbenzamide.",train,1,0
"4-(4-chlorophenyl)-3-methyl-5-(2,3,6-trifluorophenyl)-1h-pyridazin-6-one and phosphoryl trichloride react together to produce 3-chloro-5-(4-chlorophenyl)-6-methyl-4-(2,3,6-trifluorophenyl)pyridazine.",train,0,1
"Ethanamine and benzyl 2-[[(4r)-4-[(2,2-diphenylacetyl)amino]-5-[[(1r)-1-(4-methoxyphenyl)ethyl]amino]-5-oxopentyl]-phenylmethoxycarbonylamino]-2-methylsulfanyliminoacetate react together in the presence of n,n-dimethylformamide to produce benzyl 2-[[(4r)-4-[(2,2-diphenylacetyl)amino]-5-[[(1r)-1-(4-methoxyphenyl)ethyl]amino]-5-oxopentyl]-phenylmethoxycarbonylamino]-2-(ethylhydrazinylidene)acetate.",train,1,0
"Ethyl 7-(4-chlorophenyl)sulfinylheptanoate and hydroxylamine react together in the presence of oxolane, methanol, potassium(1+), hydroxide to produce 7-(4-chlorophenyl)sulfinyl-n-hydroxyheptanamide.",train,0,1
"2-[(2-oxo-1h-quinolin-6-yl)oxy]acetohydrazide and 2-(3,4-dichlorophenyl)acetic acid react together in the presence of n,n-dimethylformamide, 1,2-dichloroethane, 1-hydroxybenzotriazole to produce 2-(3,4-dichlorophenyl)-n'-[2-[(2-oxo-1h-quinolin-6-yl)oxy]acetyl]acetohydrazide.",train,0,1
"Tert-butyl 4-aminopiperidine-1-carboxylate and 4-[(9-cyclopentyl-7,7-difluoro-5-methyl-6-oxo-8h-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-(trifluoromethyl)benzoic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino-(3-oxidobenzotriazol-3-ium-1-yl)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, 1-hydroxybenzotriazole to produce tert-butyl 4-[[4-[(9-cyclopentyl-7,7-difluoro-5-methyl-6-oxo-8h-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-(trifluoromethyl)benzoyl]amino]piperidine-1-carboxylate.",train,1,0
